,author.uniqueId,total_views,avg_views,total_likes,avg_likes,total_comments,total_shares,total_collects,total_reposts,total_videos,followers,engagement_rate
1063,btc.hairstudio1,1069835,1069835.0,20104,20104.0,151,2975,8385,0,1,147600,0.02955128594596363
1064,buacom_giadinh,260627,130313.5,9359,4679.5,420,953,919,0,2,4228,0.044703733688374575
1065,buacomgiadinh1,585,195.0,17,5.666666666666667,2,11,7,0,3,49,0.06324786324786325
1066,buacomgiadinh1992,625,625.0,28,28.0,0,0,2,0,1,861,0.048
1067,buacomgiadinhvn3,130,130.0,5,5.0,0,0,0,0,1,6,0.038461538461538464
1068,buanaodian,4106012,684335.3333333334,84536,14089.333333333334,2476,39202,33376,0,6,139500,0.03886739736756736
1069,buditumlum,678339,678339.0,3978,3978.0,60,1710,2072,0,1,112600,0.011528159224222697
1070,bufetcuon59k,53002,53002.0,253,253.0,33,148,82,0,1,89,0.009735481679936606
1071,buffetongbinhdan,506598,506598.0,6209,6209.0,179,1337,904,0,1,20300,0.01703322950347218
1072,bugfc.official,27572,27572.0,580,580.0,13,32,58,0,1,1194,0.02477150732627303
1073,bui.253,13283,13283.0,78,78.0,18,30,42,0,1,543,0.012647745238274485
1074,bui_ngocbich6668,3239972,3239972.0,7923,7923.0,2494,1192,761,0,1,1508,0.003817934229061239
1075,bui_tuyet_mai,101776,101776.0,960,960.0,208,14,52,0,1,6452,0.012124665933029398
1076,buifdiem._.05,443943,443943.0,28173,28173.0,234,2387,4477,0,1,10100,0.079449388772883
1077,buihoaithanh6,1238518,619259.0,17944,8972.0,1056,1350,1874,0,2,46300,0.01794402665120733
1078,buihong.tam,345501,172750.5,3206,1603.0,35,74,396,0,2,55700,0.01074092404942388
1079,buihuong2101,104098,104098.0,615,615.0,17,25,168,0,1,228,0.007925224307863743
1080,buihuucuonghp82,547250,547250.0,32112,32112.0,308,214,341,0,1,133800,0.060255824577432615
1081,buinghia1975,40119,20059.5,309,154.5,18,31,54,0,2,1654,0.010269448391036665
1082,buingoc613,649217,324608.5,11233,5616.5,131,2051,3735,0,2,6132,0.026416437031069735
1083,buithihoa2023,75772,75772.0,568,568.0,20,22,68,0,1,253,0.008947896320540568
1084,buituyen_03,1913,1913.0,98,98.0,10,0,7,0,1,2098,0.06011500261369577
1085,buju1409,902,451.0,108,54.0,6,2,8,0,2,116,0.13747228381374724
1086,bumoiangi,11439944,5719972.0,124921,62460.5,953,3076,23344,0,2,1600000,0.013312477753387604
1087,buncalongantv,714,714.0,15,15.0,0,0,0,0,1,1690,0.02100840336134454
1088,bungbuanno,3544933,708986.6,63767,12753.4,1208,7378,10319,0,5,102200,0.023321174194265448
1089,bungmobacninh,143012,143012.0,3093,3093.0,300,683,559,0,1,44800,0.032409867703409506
1090,buninkit,2415543,2415543.0,120168,120168.0,815,3997,34819,0,1,23700,0.06615448369165856
1091,bunmotchut268,14800653,2466775.5,225304,37550.666666666664,8167,1193,6536,0,6,29900,0.016296578265837323
1092,bunnikity,199734,199734.0,9246,9246.0,207,69,673,0,1,20600,0.05104288703976288
1093,bunrieumoi,5796,5796.0,85,85.0,3,1,3,0,1,127,0.015873015873015872
1094,bunrieutopmochbtanquyq7,1271,1271.0,12,12.0,0,5,3,0,1,65,0.015735641227380016
1095,buonganhbanbung,1427003,1427003.0,16022,16022.0,488,832,1345,0,1,16500,0.013095277304953109
1096,buonnangfarm,309130,309130.0,4292,4292.0,265,307,328,0,1,14300,0.016795522919160224
1097,bus.vivu,416,416.0,52,52.0,1,0,1,0,1,5,0.12980769230769232
1098,butt.erhand,185434907,185434907.0,17953557,17953557.0,47219,1209857,3962734,0,1,1200000,0.1249676631811291
1099,butterfly.sama_,132626,132626.0,6819,6819.0,70,10,300,0,1,203000,0.054280457828781686
1100,by.cathy_,88894,88894.0,2775,2775.0,522,643,627,0,1,26100,0.05137579589173623
1101,bynhh,47966,47966.0,1006,1006.0,85,220,413,0,1,188,0.03594212567235125
1102,c.ng.nam,426,426.0,38,38.0,2,0,3,0,1,782,0.10093896713615023
1103,c.t.tm.b,119591,59795.5,902,451.0,43,70,113,0,2,7050,0.009432147904106496
1104,c.vin.chin.975,613,613.0,21,21.0,0,0,1,0,1,109,0.03588907014681892
1105,caf_sip,122281,122281.0,2281,2281.0,35,1609,1367,0,1,1767,0.04327736933783662
1106,cafe.t3,209,209.0,15,15.0,5,1,3,0,1,45,0.11483253588516747
1107,cafehongne,147777,147777.0,3744,3744.0,214,3013,1332,0,1,4869,0.0561860100015564
1108,caffeintake,398410,199205.0,29314,14657.0,106,381,1292,0,2,57400,0.07804271981124972
1109,cahe085,4157081,4157081.0,84667,84667.0,1025,5262,5203,0,1,378,0.02313089400952255
1110,cahoivua_sapa,443711,443711.0,4462,4462.0,103,751,193,0,1,8648,0.012415739073405888
1111,cai.to.day,185183,185183.0,14092,14092.0,44,374,3348,0,1,28900,0.09643433792518752
1112,caibung_doi,341371,170685.5,7263,3631.5,66,220,504,0,2,150000,0.02359017022535599
1113,caibungnho_03,6925896,865737.0,233214,29151.75,2210,22480,18702,0,8,271700,0.039937937271942864
1114,caichanhaydi_,153799,76899.5,1350,675.0,60,263,291,0,2,2995,0.012769913978634452
1115,caidamnaymanh,69152,69152.0,899,899.0,33,311,21,0,1,30600,0.018278574733919483
1116,cailachcachlai,13417909,4472636.333333333,133120,44373.333333333336,2091,6345,14554,0,3,19200,0.01163445064353917
1117,caimienganvat,31761047,5293507.833333333,576895,96149.16666666667,73568,740513,58784,0,6,50000,0.04564585040285353
1118,caitiembanhmi2024,1771,1771.0,43,43.0,2,5,1,0,1,15800,0.028797289666854884
1119,caitliniola,48796247,48796247.0,2264639,2264639.0,24197,116413,174508,0,1,1200000,0.052867938798653924
1120,cakenuongbinhtan,576579,576579.0,8570,8570.0,1333,5486,2171,0,1,4719,0.030455496991739207
1121,call.me.vyy,566,566.0,26,26.0,0,1,1,0,1,533,0.04946996466431095
1122,callmefood98,4931236,1643745.3333333333,124473,41491.0,1310,2850,9216,0,3,38800,0.027954249198375417
1123,callmegiginha,24921,24921.0,2035,2035.0,64,1398,912,0,1,29200,0.1769190642430079
1124,callmemayne,779722,389861.0,40107,20053.5,257,2474,3955,0,2,212500,0.060012414681129944
1125,callmextus,365796,365796.0,6238,6238.0,102,1715,2968,0,1,2387,0.030134282496254744
1126,caloer,5157738,859623.0,67342,11223.666666666666,1993,1259,4640,0,6,120300,0.01458662692831625
1127,camap.duu,8069782,1344963.6666666667,318560,53093.333333333336,2956,17223,65781,0,6,177800,0.050127748184523445
1128,camapcon2023,334368,334368.0,8205,8205.0,86,21,380,0,1,207300,0.02599531055603407
1129,cambodia.foodie,5483272,5483272.0,169040,169040.0,2413,3984,9910,0,1,394900,0.03380226259065755
1130,camcamnauan_,1103144,1103144.0,62396,62396.0,387,7741,24204,0,1,7452,0.08587092890864656
1131,camdat9999,49,49.0,10,10.0,0,0,0,0,1,1122,0.20408163265306123
1132,cami_tran,238,238.0,5,5.0,0,0,0,0,1,290,0.02100840336134454
1133,camlytrangiammo,2147240,2147240.0,66120,66120.0,1082,2381,14653,0,1,30900,0.03922989512117882
1134,camona.net,5126467,2563233.5,116222,58111.0,1105,12154,36411,0,2,71100,0.03235990790538591
1135,camtien_xinhgai,1387798,693899.0,7901,3950.5,367,692,563,0,2,1208,0.006861949649732886
1136,camtunguyen911,7631,3815.5,32,16.0,3,1,0,0,2,210,0.0047175992661512255
1137,camvil218,2609,2609.0,612,612.0,13,5,1,0,1,1514,0.24185511690302797
1138,canahouse,146045,146045.0,4853,4853.0,137,1894,1900,0,1,4724,0.06014584545859153
1139,cananinhthuan,5307,5307.0,19,19.0,2,4,5,0,1,457,0.005652911249293386
1140,canbohaman,293476,97825.33333333333,8179,2726.3333333333335,206,4789,2027,0,3,2927,0.051796399024111
1141,canh.thai95,6842,6842.0,262,262.0,5,7,10,0,1,18000,0.04150833089739842
1142,canhcaquynhcoi.quan7,12017,12017.0,63,63.0,16,44,33,0,1,30,0.012981609386702172
1143,canhhhongphai,756222,756222.0,14088,14088.0,371,7416,1472,0,1,435200,0.030873209189893974
1144,canhmientayrivui79,7526,7526.0,55,55.0,50,12,7,0,1,3479,0.016476215785277703
1145,canhmini0410,54451,54451.0,258,258.0,15,45,49,0,1,67200,0.006740004774935263
1146,canhovuivemoi,1095,1095.0,9,9.0,0,0,0,0,1,431,0.00821917808219178
1147,canquetsaigon,9870553,759273.3076923077,572216,44016.61538461538,4717,97904,105868,0,13,1500000,0.0790943526669681
1148,canthotuinemayba,68822,68822.0,2934,2934.0,51,1032,1264,0,1,52100,0.07673418383656389
1149,cantinbaton,4829680,4829680.0,161211,161211.0,2280,397,13656,0,1,1100000,0.03676102764572394
1150,cao.minhtrang,14688904,2937780.8,343297,68659.4,4739,28712,103765,0,5,93200,0.032712651672309925
1151,cao.v.huy.ton,701649,701649.0,14626,14626.0,1261,870,4007,0,1,2697,0.02959314415042279
1152,caodung28,81739,81739.0,1743,1743.0,20,13,5,0,1,1520,0.02178886455669876
1153,caogiang_chef,10757077,3585692.3333333335,290082,96694.0,4025,37637,81959,0,3,605400,0.03845868166603251
1154,caomeo0khoc,8405671,8405671.0,231104,231104.0,4890,4094,14058,0,1,30500,0.03023506392291585
1155,caominhtienofficial,1188310,594155.0,25457,12728.5,954,7567,13060,0,2,157600,0.03958394694986998
1156,caonho,5003860,5003860.0,256193,256193.0,1435,682,6272,0,1,4300000,0.0528755800521997
1157,caouyen,3642,3642.0,5,5.0,2,2,2,0,1,31,0.0030203185063152112
1158,caovandoan123123,6608,6608.0,105,105.0,7,11,7,0,1,1100,0.01967312348668281
1159,capcap_9,649810,649810.0,8002,8002.0,109,139,1184,0,1,33800,0.014518089903202474
1160,capdoitotbung,64407,64407.0,3034,3034.0,135,1349,1461,0,1,125300,0.09283152452373189
1161,caphaodumuc,1753134,1753134.0,57033,57033.0,873,463,5648,0,1,37700,0.03651574836835062
1162,caphe.20,1207,1207.0,40,40.0,7,0,1,0,1,55,0.03976801988400994
1163,caphe.nha,132343,132343.0,487,487.0,87,36,58,0,1,3570,0.005047490233710887
1164,caphe114,686,686.0,10,10.0,2,0,2,0,1,36,0.02040816326530612
1165,caphe14,116,58.0,6,3.0,0,0,0,0,2,37,0.05172413793103448
1166,caphe160,155,155.0,4,4.0,1,0,0,0,1,18,0.03225806451612903
1167,caphe190,224,224.0,20,20.0,4,0,0,0,1,345,0.10714285714285714
1168,caphe2812,1454,484.6666666666667,37,12.333333333333334,3,1,2,0,3,78,0.029573590096286108
1169,caphe365,428,214.0,7,3.5,1,0,1,0,2,39,0.02102803738317757
1170,caphe410,61,30.5,1,0.5,2,2,1,0,2,62,0.09836065573770492
1171,caphe_brown,3009,3009.0,104,104.0,15,27,5,0,1,49,0.05018278497839814
1172,caphe_nangxuatcao,275470,275470.0,5840,5840.0,621,429,493,0,1,20300,0.026801466584383055
1173,caphecfd,341,341.0,6,6.0,0,1,1,0,1,422,0.02346041055718475
1174,caphedua1,5810235,1452558.75,102245,25561.25,566,10245,11558,0,4,111000,0.021447325280302777
1175,caphehue.75,43835,43835.0,1243,1243.0,42,560,603,0,1,1232,0.05584578533135622
1176,caphematchahaha,2162472,1081236.0,167049,83524.5,2694,71111,6598,0,2,608,0.11443015215919558
1177,caphemuoi_cohong,3289962,1644981.0,118944,59472.0,878,9389,8787,0,2,28600,0.04194516532409797
1178,caphemuoi_engcoffee,10378,5189.0,40,20.0,4,12,5,0,2,85,0.005877818462131432
1179,caphemuoibienhoa,13158243,13158243.0,457057,457057.0,4799,48020,19373,0,1,8650,0.040221859407825196
1180,caphemuoichulong,8364108,4182054.0,174496,87248.0,4201,1867,6361,0,2,937900,0.02234846800160878
1181,caphenytv33,14952280,2492046.6666666665,1059036,176506.0,7669,29206,72029,0,6,634900,0.07811116431741513
1182,caphesanh,120271,120271.0,2421,2421.0,192,348,431,0,1,97900,0.028202974948241886
1183,caphetv96,347010,347010.0,12516,12516.0,213,1978,2356,0,1,63400,0.04917149361689865
1184,caphevoi,924610,924610.0,10760,10760.0,785,528,1829,0,1,3795,0.015035528493094386
1185,caporder,4844,4844.0,161,161.0,4,2,26,0,1,7200,0.0398431048720066
1186,capujyno,92735,92735.0,1862,1862.0,98,547,468,0,1,3339,0.032080659945004586
1187,caputrungngo,409212,409212.0,8144,8144.0,212,100,219,0,1,2254,0.021199280568507277
1188,carecafe.official,218007,218007.0,12329,12329.0,22,614,683,0,1,9413,0.06260349438320788
1189,careesekwok,50424,50424.0,651,651.0,6,264,767,0,1,116200,0.03347612248135808
1190,carrot201893,728,728.0,17,17.0,4,4,9,0,1,3919,0.046703296703296704
1191,carrotyeuanh,1521914,1521914.0,15030,15030.0,703,1116,1940,0,1,4696,0.012345638452632672
1192,cas_195,67711,67711.0,2017,2017.0,20,609,396,0,1,15,0.04492623059768723
1193,casalljotab,16573,16573.0,370,370.0,11,185,116,0,1,124900,0.04115127013817655
1194,cascoffee202,5374,5374.0,31,31.0,3,22,12,0,1,28,0.012653516933382954
1195,casoncaphe,11647,11647.0,141,141.0,3,21,16,0,1,376,0.015540482527689534
1196,cateverywhere03,390099,390099.0,4437,4437.0,66,2113,861,0,1,2807,0.01916692942048044
1197,cathelynsmith_,368755,368755.0,16927,16927.0,50,1552,812,0,1,4442,0.05244945831242966
1198,catuong241,684195,684195.0,18464,18464.0,296,5860,3720,0,1,288,0.041420939936713946
1199,caubebrasil0902,916407,916407.0,11837,11837.0,97,1226,1364,0,1,505300,0.015848853184229277
1200,cauchien.doanvattq,222278,222278.0,4112,4112.0,259,351,397,0,1,4820,0.02302971954039536
1201,cavanchung2,51160,51160.0,3957,3957.0,126,27,87,0,1,24800,0.0820367474589523
1202,cavienchienhungphat.q7,612,612.0,7,7.0,0,0,0,0,1,107,0.011437908496732025
1203,cbg.48,419,419.0,18,18.0,0,0,3,0,1,993,0.050119331742243436
1204,cc.dng64,2331419,2331419.0,25639,25639.0,2404,420,747,0,1,766,0.012528850455452238
1205,ccupidz.t0o,23544,23544.0,4157,4157.0,156,161,441,0,1,1313,0.2087580699966021
1206,cd.nhacden,234685,234685.0,15996,15996.0,77,52,703,0,1,65300,0.0717046253488719
1207,ceo_landoan,1275,1275.0,5,5.0,0,0,0,0,1,3154,0.00392156862745098
1208,cgstbcn,131,65.5,5,2.5,0,0,0,0,2,3,0.03816793893129771
1209,chaacen,261270,261270.0,5110,5110.0,0,1,5003,0,1,4091,0.03871091208328549
1210,chagn.94,27370,13685.0,830,415.0,70,490,296,0,2,113900,0.061600292290829375
1211,chalasoctrang,8007074,2001768.5,136462,34115.5,1973,19470,9885,0,4,21300,0.020955220346408687
1212,cham.anh,197442,197442.0,10166,10166.0,197,63,608,0,1,894800,0.05588476615917586
1213,chamcheodantocthai,6629621,6629621.0,15309,15309.0,514,503,1432,0,1,5372,0.0026785844922356796
1214,chamcheosapa,215450,215450.0,1535,1535.0,446,134,158,0,1,3354,0.010550011603620329
1215,chamdian_,306,306.0,19,19.0,4,0,1,0,1,925,0.0784313725490196
1216,chamdidau,315619,157809.5,6844,3422.0,106,2041,3533,0,2,14900,0.03968075432721097
1217,chamilachandrase4,213030,213030.0,7124,7124.0,0,249,293,0,1,63500,0.03598554194244942
1218,chamsocsuckhoelanhmanh,11971,11971.0,379,379.0,4,7,55,0,1,17,0.03717316849051876
1219,chamvothgkhac,2036,2036.0,47,47.0,6,1,5,0,1,71,0.028978388998035363
1220,chanbaybungnhay,6514,6514.0,721,721.0,5,9,5,0,1,55000,0.11360147374884863
1221,chancomthempho00,155,155.0,34,34.0,5,1,0,0,1,389,0.25806451612903225
1222,chang0000,6066518,6066518.0,228605,228605.0,1211,1072,13948,0,1,9300000,0.040358571424332704
1223,chang_shu_go,17978550,17978550.0,737413,737413.0,2769,6531,40029,0,1,1800000,0.043760036265438534
1224,changa.aco,433,433.0,7,7.0,1,1,0,0,1,33,0.020785219399538105
1225,changarutxuongchamvamuc,259727,64931.75,4596,1149.0,227,1126,1372,0,4,1027,0.028187288961101464
1226,changcaofficial,1899587,1899587.0,26159,26159.0,850,1361,1721,0,1,93400,0.01584081171328294
1227,changchamruoc,631937,631937.0,22840,22840.0,511,1742,2436,0,1,172600,0.04356288680675447
1228,changdiloanhquanh,40915,13638.333333333334,1052,350.6666666666667,16,102,180,0,3,3420,0.03299523402175241
1229,changgareview,1680802,1680802.0,25743,25743.0,559,5174,2899,0,1,12400,0.020451546345137617
1230,changhichengonsangtao,1148371,574185.5,31242,15621.0,593,3767,4602,0,2,175200,0.03500959184793068
1231,changlee76,1871,1871.0,96,96.0,1,0,2,0,1,6822,0.05291288081239979
1232,changtea_trangdai,43,43.0,4,4.0,0,0,0,0,1,3,0.09302325581395349
1233,changtraiyeusaigon.vn,3937670,1968835.0,96866,48433.0,2533,29189,16043,0,2,67300,0.03673009673233155
1234,chanh_0705,99045,99045.0,4328,4328.0,531,620,3098,0,1,10000,0.0865970013630168
1235,chanhaydi_,199730,199730.0,6190,6190.0,202,2689,2844,0,1,18500,0.05970560256346067
1236,chanlovefoods,35965,35965.0,804,804.0,9,538,499,0,1,22600,0.05143889892951481
1237,channng9797,2134998,2134998.0,120600,120600.0,686,1135,683,0,1,14500,0.05766000717565075
1238,chanzskitchen,16424177,5474725.666666667,570478,190159.33333333334,5758,46420,161342,0,3,118800,0.047734385716861186
1239,chatchillmusic,1539424,1539424.0,36524,36524.0,304,475,1535,0,1,173600,0.02522891678965639
1240,chau_muoi,5703875,2851937.5,202866,101433.0,835,11276,27338,0,2,1700000,0.04248252284631062
1241,chaubaongoc79,1169090,1169090.0,38003,38003.0,279,1805,7387,0,1,75000,0.040607652105483755
1242,chauberry.makeup,810924,810924.0,5478,5478.0,445,18,137,0,1,719,0.0074951536765467544
1243,chauchau1448,281,281.0,20,20.0,2,0,3,0,1,1442,0.08896797153024912
1244,chaunguyetanh,344444,344444.0,23644,23644.0,203,13,393,0,1,190400,0.0704120263380985
1245,chauvanvui97,1202998,1202998.0,32049,32049.0,280,808,10587,0,1,104500,0.03634586258663772
1246,chaykhongbiengioi,3939,3939.0,86,86.0,20,60,15,0,1,516,0.04595074892104595
1247,chaypho.official,161337,161337.0,1637,1637.0,46,517,545,0,1,16100,0.01701407612636903
1248,checancook.3111,8118514,1623702.8,233910,46782.0,2072,17652,22667,0,5,321500,0.034033445036862654
1249,cheducanh04,2292877,2292877.0,56096,56096.0,823,5496,10531,0,1,82700,0.03181417930399232
1250,chef_hugo_hieu,6919808,3459904.0,220208,110104.0,3231,6054,12512,0,2,563100,0.03497279115258689
1251,chefdungnhat,13021569,4340523.0,754389,251463.0,3198,7906,67595,0,3,647800,0.06397754371996185
1252,cheff.khnh.trn,209666,34944.333333333336,4845,807.5,272,310,245,0,6,906,0.02705255024658266
1253,chefhungha2,625264,625264.0,10681,10681.0,251,1036,505,0,1,107900,0.019948373806903962
1254,chefq_vegan,2561795,2561795.0,154323,154323.0,629,9417,29528,0,1,50900,0.07568794536643252
1255,chen_tv_99,23210405,7736801.666666667,872324,290774.6666666667,13955,23762,39041,0,3,1400000,0.040890367919043207
1256,chenhvenh_07,128,128.0,29,29.0,0,12,5,0,1,108,0.359375
1257,chennidaily,1044694,348231.3333333333,36932,12310.666666666666,631,16761,16577,0,3,1014,0.06786772011708692
1258,chensach.hanoi,2358435,1179217.5,81103,40551.5,2103,27230,29120,0,2,32900,0.059173138119134085
1259,chenyunyun89,9135728,9135728.0,357819,357819.0,2791,9723,20343,0,1,545000,0.04276353236436111
1260,cheolrivernon,250087,250087.0,18970,18970.0,603,3469,5990,0,1,3385,0.1160876015146729
1261,cherikid_shopmebe,76202,76202.0,462,462.0,30,23,46,0,1,338,0.007362011495761266
1262,cherry2207t,8636948,8636948.0,766013,766013.0,3950,13254,25915,0,1,42600,0.09368262955849682
1263,cherryunboxx,5265,5265.0,55,55.0,10,32,30,0,1,8739,0.024121557454890787
1264,chesseball_q.12,56303,56303.0,130,130.0,0,3,15,0,1,355,0.0026286343534092324
1265,chi.lam.0129,2041928,2041928.0,167772,167772.0,3171,3506,3516,0,1,534000,0.08715537472428019
1266,chi240604,16688,16688.0,829,829.0,31,3,25,0,1,15100,0.05321188878235858
1267,chi_jung_,897220,897220.0,41508,41508.0,948,2010,2602,0,1,103900,0.05245982033392033
1268,chianh110697,3878,3878.0,77,77.0,14,9,12,0,1,1865,0.02888086642599278
1269,chiasesuckhoechaulong,13378,13378.0,450,450.0,77,19,37,0,1,70400,0.04357901031544326
1270,chibi.cook,2233420,1116710.0,36317,18158.5,396,8107,14368,0,2,94000,0.026501061152850783
1271,chichbong13,9455349,3151783.0,220615,73538.33333333333,3753,3365,12389,0,3,329800,0.025395360869281503
1272,chichchoe97,122369,122369.0,3400,3400.0,203,539,548,0,1,58600,0.03832670038980461
1273,chichichanhchanh_day,1950332,650110.6666666666,96414,32138.0,645,2048,8691,0,3,41200,0.05527161529421658
1274,chichiconuongg,861,861.0,80,80.0,0,2,4,0,1,4451,0.09988385598141696
1275,chichiemem9701,97466,48733.0,8137,4068.5,47,117,392,0,2,72200,0.08919007653951122
1276,chichishop0306,801008,801008.0,1885,1885.0,58,119,188,0,1,10600,0.0028089607095060226
1277,chicken_asmr_review.022,108995,108995.0,1020,1020.0,46,28,159,0,1,17300,0.011495940180742235
1278,chickeneatclean,170376,170376.0,7589,7589.0,43,251,2085,0,1,40300,0.05850589284875804
1279,chidai515,3109333,3109333.0,67324,67324.0,30378,28561,3821,0,1,142900,0.041836625411302036
1280,chiecbungmo97,8543719,2847906.3333333335,243520,81173.33333333333,2278,10172,25901,0,3,276300,0.03299160470984591
1281,chiecbungrong24,383927,95981.75,10687,2671.75,296,5470,4033,0,4,6132,0.053359102120976123
1282,chienemnotv,1309,1309.0,9,9.0,0,4,0,0,1,26,0.009931245225362872
1283,chieulc111,286,286.0,13,13.0,1,0,1,0,1,674,0.05244755244755245
1284,chihuongdayanvat,145390,145390.0,2669,2669.0,237,343,302,0,1,22200,0.024423963133640553
1285,chiik.steakpasta,4216,4216.0,48,48.0,3,13,18,0,1,6490,0.019449715370018977
1286,chiinhfoodie,40733,40733.0,1066,1066.0,12,35,122,0,1,85600,0.03031939704907569
1287,chikhang0311,27033903,27033903.0,911023,911023.0,4814,5568,35544,0,1,2200000,0.03539810733211553
1288,chilatamthoi_,1177977,1177977.0,36325,36325.0,366,1271,9585,0,1,30300,0.04036326685495557
1289,childhoodsnack,301928490,8160229.459459459,13952834,377103.6216216216,119577,491796,1089992,0,37,1700000,0.051847372866336665
1290,chilinh71c3,54654,54654.0,2379,2379.0,381,41,131,0,1,6008,0.05364657664580817
1291,chillax_15th,663504,663504.0,6327,6327.0,978,609,803,0,1,684,0.013137825845812535
1292,chillcungem,24488141,24488141.0,857392,857392.0,9792,9515,50930,0,1,954300,0.037880743989509046
