Video ID,Bitrate,Codec Type,Quality Type
7418276219709377808,491495,h265_hvc1,28
7458948471559605522,1758875,h264,20
7458948471559605522,1217524,h265_hvc1,2
7458948471559605522,710934,h265_hvc1,14
7458948471559605522,589531,h265_hvc1,28
7197304764579794202,1031736,h264,20
7197304764579794202,753105,h265_hvc1,2
7197304764579794202,546264,h264,24
7197304764579794202,492551,h265_hvc1,14
7197304764579794202,488809,h265_hvc1,28
7443683991221292295,1416185,h265_hvc1,2
7443683991221292295,1338991,h264,20
7443683991221292295,807789,h265_hvc1,14
7443683991221292295,690651,h265_hvc1,28
7373671121478094096,1578930,h264,20
7373671121478094096,1243022,h265_hvc1,2
7373671121478094096,767328,h265_hvc1,14
7373671121478094096,599605,h265_hvc1,28
7330507033541741826,1082494,h264,20
7330507033541741826,1078472,h265_hvc1,2
7330507033541741826,684177,h265_hvc1,14
7330507033541741826,592429,h265_hvc1,28
7286766093245353217,575594,h265_hvc1,2
7286766093245353217,480460,h264,20
7286766093245353217,388088,h265_hvc1,14
7286766093245353217,333255,h265_hvc1,28
7347330182727929090,1605575,h264,20
7347330182727929090,1138680,h265_hvc1,2
7347330182727929090,757020,h265_hvc1,14
7347330182727929090,611975,h265_hvc1,28
7431490311936937224,2427044,h264,20
7431490311936937224,2247940,h265_hvc1,2
7431490311936937224,1274502,h265_hvc1,14
7431490311936937224,1078383,h265_hvc1,28
7443393951668768007,894653,h264,20
7443393951668768007,738062,h265_hvc1,2
7443393951668768007,466814,h265_hvc1,14
7443393951668768007,394610,h265_hvc1,28
7329117520470854913,1209486,h265_hvc1,2
7329117520470854913,748360,h264,20
7329117520470854913,634084,h265_hvc1,14
7329117520470854913,529152,h265_hvc1,28
7326905497209064712,1176957,h264,20
7326905497209064712,1029309,h265_hvc1,2
7326905497209064712,683447,h265_hvc1,14
7326905497209064712,630004,h265_hvc1,28
7454004161240157458,678413,h264,20
7454004161240157458,269056,h265_hvc1,14
7454004161240157458,227808,h265_hvc1,28
7449237933929876743,1318761,h264,20
7449237933929876743,1122257,h265_hvc1,2
7449237933929876743,662233,h265_hvc1,14
7449237933929876743,543165,h265_hvc1,28
7328400487915556098,2904518,h264,20
7328400487915556098,2324269,h265_hvc1,2
7328400487915556098,867276,h265_hvc1,14
7328400487915556098,848081,h265_hvc1,28
7467760793207999751,635347,h264,20
7467760793207999751,277193,h265_hvc1,14
7467760793207999751,250562,h265_hvc1,28
7285997708660280578,1529468,h265_hvc1,2
7285997708660280578,1440142,h264,20
7285997708660280578,611263,h265_hvc1,14
7285997708660280578,487563,h265_hvc1,28
7431787277879201032,1053931,h264,20
7431787277879201032,569130,h265_hvc1,2
7431787277879201032,358267,h265_hvc1,14
7431787277879201032,329509,h265_hvc1,28
7443032978000727304,2766881,h264,20
7443032978000727304,1122965,h265_hvc1,14
7443032978000727304,926016,h265_hvc1,28
7467064230810881288,880106,h264,20
7467064230810881288,457983,h265_hvc1,14
7467064230810881288,382852,h265_hvc1,28
7454076262378654984,1816844,h264,20
7454076262378654984,596331,h265_hvc1,14
7454076262378654984,494692,h265_hvc1,28
7080733418371190042,992459,h264,20
7080733418371190042,653028,h265_hvc1,14
7080733418371190042,595279,h264,24
7080733418371190042,510029,h265_hvc1,28
7414063706012749064,1444754,h264,20
7414063706012749064,1112957,h265_hvc1,2
7414063706012749064,621693,h265_hvc1,14
7414063706012749064,455225,h265_hvc1,28
7459335193736924432,1309395,h264,20
7450907831915629841,1463427,h264,20
7450907831915629841,715228,h265_hvc1,14
7450907831915629841,615933,h265_hvc1,28
7372176364985781512,1313719,h265_hvc1,2
7372176364985781512,1255121,h264,20
7372176364985781512,667423,h265_hvc1,14
7372176364985781512,567509,h265_hvc1,28
7299833103076347144,2029622,h264,20
7299833103076347144,1773680,h265_hvc1,2
7299833103076347144,1190884,h265_hvc1,14
7299833103076347144,1012208,h265_hvc1,28
7153254107287932161,1086031,h264,20
7153254107287932161,644171,h264,24
7153254107287932161,602015,h265_hvc1,14
7153254107287932161,519362,h265_hvc1,28
7429749179737492754,2438676,h264,20
7429749179737492754,2328604,h265_hvc1,2
7429749179737492754,1166853,h265_hvc1,14
7429749179737492754,965615,h265_hvc1,28
7449287885624216840,996770,h264,20
7449287885624216840,936164,h265_hvc1,2
7449287885624216840,586112,h265_hvc1,14
7449287885624216840,474755,h265_hvc1,28
7445530363377552658,1094880,h264,20
7445530363377552658,571959,h265_hvc1,14
7445530363377552658,466505,h265_hvc1,28
7152387659434954011,1575513,h264,20
7152387659434954011,1168104,h265_hvc1,2
7152387659434954011,896095,h264,24
7152387659434954011,762709,h265_hvc1,14
7152387659434954011,585274,h265_hvc1,28
7455267452629339398,3101144,h264,20
7455267452629339398,2099278,h265_hvc1,2
7455267452629339398,959140,h265_hvc1,14
7455267452629339398,817106,h265_hvc1,28
7448220458203237640,967110,h265_hvc1,2
7448220458203237640,928473,h264,20
7448220458203237640,606587,h265_hvc1,14
7448220458203237640,481488,h265_hvc1,28
7413369539485764871,1225586,h265_hvc1,2
7413369539485764871,1113993,h264,20
7413369539485764871,702961,h265_hvc1,14
7413369539485764871,603846,h265_hvc1,28
7446657432593419527,1393635,h264,20
7446657432593419527,1196844,h265_hvc1,2
7446657432593419527,739950,h265_hvc1,14
7446657432593419527,606263,h265_hvc1,28
7362208694962081066,1919809,h265_hvc1,2
7362208694962081066,1753546,h264,20
7362208694962081066,1265754,h265_hvc1,14
7362208694962081066,1053879,h265_hvc1,28
7362208694962081066,660133,h264,25
7420639688756612360,2729903,h264,20
7420639688756612360,2463848,h265_hvc1,2
7420639688756612360,1385753,h265_hvc1,14
7420639688756612360,1055566,h265_hvc1,28
7420639688756612360,1011857,h264,25
7367029879046556971,1507712,h265_hvc1,2
7367029879046556971,1457084,h264,20
7367029879046556971,907320,h265_hvc1,14
7367029879046556971,808505,h264,24
7367029879046556971,748984,h265_hvc1,28
7367029879046556971,599554,h264,25
7341297473794706690,2419638,h264,20
7341297473794706690,1007651,h264,25
7341297473794706690,961179,h265_hvc1,28
7429898743647849729,2562656,h264,10
7429898743647849729,2050752,h265_hvc1,2
7429898743647849729,921811,h265_hvc1,28
7361036505529240849,1088836,h264,20
7361036505529240849,1069087,h265_hvc1,2
7361036505529240849,724532,h265_hvc1,14
7361036505529240849,537965,h265_hvc1,28
7361036505529240849,425474,h264,25
7413730185197014292,2748001,h264,10
7413730185197014292,2175416,h265_hvc1,2
7413730185197014292,1091233,h265_hvc1,14
7413730185197014292,856240,h265_hvc1,28
7263819661840583954,2373589,h264,10
7263819661840583954,2044524,h265_hvc1,2
7263819661840583954,1196432,h265_hvc1,14
7263819661840583954,820103,h265_hvc1,28
7415649268725288210,3477281,h264,20
7415649268725288210,2985287,h265_hvc1,2
7415649268725288210,1633800,h265_hvc1,14
7415649268725288210,1351772,h264,25
7415649268725288210,1073229,h265_hvc1,28
7410126881011289362,1548901,h264,20
7410126881011289362,1460040,h265_hvc1,2
7410126881011289362,834621,h265_hvc1,14
7410126881011289362,653346,h264,25
7410126881011289362,649053,h265_hvc1,28
7317905693300837633,2673735,h264,10
7317905693300837633,2490863,h265_hvc1,2
7317905693300837633,1218083,h265_hvc1,14
7317905693300837633,994565,h265_hvc1,28
7457035514609175826,2472069,h264,10
7457035514609175826,2380866,h265_hvc1,2
7457035514609175826,950573,h265_hvc1,28
7377367234764623120,2546080,h264,20
7377367234764623120,2477715,h265_hvc1,2
7377367234764623120,1734905,h265_hvc1,14
7377367234764623120,1200838,h265_hvc1,28
7377367234764623120,953315,h264,25
7431657439541333290,1947357,h264,20
7431657439541333290,1314536,h265_hvc1,2
7431657439541333290,850470,h265_hvc1,14
7431657439541333290,704888,h265_hvc1,28
7431657439541333290,669012,h264,25
6804758549239975169,1741859,h264,20
6804758549239975169,995505,h265_hvc1,28
6804758549239975169,923913,h264,24
6804758549239975169,639204,h264,25
7258681919548722437,2001135,h264,20
7258681919548722437,1928840,h265_hvc1,2
7258681919548722437,1188027,h264,24
7258681919548722437,1094902,h265_hvc1,14
7258681919548722437,898074,h265_hvc1,28
7258681919548722437,891218,h264,25
7260163958408088837,2511329,h264,20
7260163958408088837,2322021,h265_hvc1,2
7260163958408088837,1708158,h265_hvc1,14
7260163958408088837,1431022,h265_hvc1,28
7260163958408088837,1025353,h264,25
7305757699386461441,2396236,h264,20
7305757699386461441,2018874,h265_hvc1,2
7305757699386461441,1337524,h264,24
7305757699386461441,1312508,h265_hvc1,14
7305757699386461441,1065517,h265_hvc1,28
7305757699386461441,940608,h264,25
7302740678952389894,2335710,h264,20
7302740678952389894,2191398,h265_hvc1,2
7302740678952389894,1619940,h265_hvc1,14
7302740678952389894,1305012,h264,24
7302740678952389894,1167563,h265_hvc1,28
7302740678952389894,940902,h264,25
7362291384331767086,2601018,h265_hvc1,2
7362291384331767086,2131772,h264,20
7362291384331767086,1512887,h265_hvc1,14
7362291384331767086,1266120,h265_hvc1,28
7362291384331767086,779472,h264,25
7378507191101213982,1928569,h265_hvc1,2
7378507191101213982,1816570,h264,20
7378507191101213982,1172884,h265_hvc1,14
7378507191101213982,957936,h265_hvc1,28
7378507191101213982,693470,h264,25
7434140116475514130,2189692,h264,20
7434140116475514130,1268542,h265_hvc1,2
7434140116475514130,732365,h265_hvc1,14
7434140116475514130,612582,h265_hvc1,28
7354370418590879009,2089478,h264,20
7354370418590879009,1295462,h265_hvc1,2
7354370418590879009,1170482,h264,24
7354370418590879009,820677,h265_hvc1,14
7354370418590879009,669214,h265_hvc1,28
7436001893047913735,1641140,h264,20
7436001893047913735,1078830,h265_hvc1,2
7436001893047913735,700817,h265_hvc1,14
7436001893047913735,605993,h265_hvc1,28
7245089087139400962,3000361,h264,10
7245089087139400962,2403537,h265_hvc1,2
7245089087139400962,1387322,h265_hvc1,14
7245089087139400962,1175282,h265_hvc1,28
7434153927924354337,1643363,h265_hvc1,14
7434153927924354337,1575725,h264,24
7434153927924354337,1123795,h265_hvc1,28
7434153927924354337,1092819,h264,25
7255802625449348357,1674609,h264,20
7255802625449348357,1169718,h265_hvc1,2
7255802625449348357,950437,h265_hvc1,14
7255802625449348357,773347,h265_hvc1,28
7255802625449348357,686576,h264,25
7399618406988762386,1831536,h265_hvc1,2
7399618406988762386,1729233,h264,20
7399618406988762386,917221,h265_hvc1,14
7399618406988762386,656879,h264,25
7399618406988762386,638816,h265_hvc1,28
7405645638542576903,1561009,h264,20
7405645638542576903,754552,h265_hvc1,14
7405645638542576903,669842,h264,25
7405645638542576903,576873,h265_hvc1,28
7128329015399714094,1840945,h264,20
7128329015399714094,1041066,h264,24
7128329015399714094,750727,h264,25
7269324492843928875,783109,h264,24
7269324492843928875,651734,h265_hvc1,14
7269324492843928875,583970,h264,25
7269324492843928875,523473,h265_hvc1,28
7123312966115724590,3384417,h265_hvc1,2
7123312966115724590,2762914,h264,20
7123312966115724590,1716045,h265_hvc1,14
7123312966115724590,1642485,h265_hvc1,28
7123312966115724590,1478207,h264,24
7123312966115724590,1028246,h264,25
7398582443294477576,2608072,h264,20
7398582443294477576,2201532,h265_hvc1,2
7398582443294477576,803161,h265_hvc1,14
7398582443294477576,659525,h265_hvc1,28
7456422547790318894,2302966,h265_hvc1,2
7456422547790318894,1531812,h264,20
7456422547790318894,1105703,h265_hvc1,14
7456422547790318894,877131,h265_hvc1,28
7456422547790318894,655084,h264,25
7316836708090203394,3021721,h264,10
7316836708090203394,1891728,h265_hvc1,2
7316836708090203394,1059835,h265_hvc1,14
7316836708090203394,797691,h265_hvc1,28
7433052739699035409,1758097,h265_hvc1,2
7433052739699035409,1753292,h264,20
7433052739699035409,828797,h265_hvc1,14
7433052739699035409,574253,h264,25
7433052739699035409,572225,h265_hvc1,28
7355921574966463776,1681090,h264,20
7355921574966463776,1465780,h265_hvc1,2
7355921574966463776,990233,h264,24
7355921574966463776,877189,h265_hvc1,14
7355921574966463776,720187,h265_hvc1,28
7285949350763662593,2115144,h264,10
7285949350763662593,1927579,h265_hvc1,2
7285949350763662593,952704,h265_hvc1,14
7285949350763662593,827894,h265_hvc1,28
7433754890268101896,2218281,h264,20
7433754890268101896,2193660,h265_hvc1,2
7433754890268101896,1207856,h265_hvc1,14
7433754890268101896,878384,h265_hvc1,28
7433754890268101896,837749,h264,25
7390909596170194206,2042263,h264,20
7390909596170194206,1144782,h265_hvc1,14
7390909596170194206,879203,h265_hvc1,28
7444532158594600234,970044,h264,24
7444532158594600234,860220,h265_hvc1,14
7444532158594600234,768368,h265_hvc1,28
7444532158594600234,686847,h264,25
7039549617222044974,2154040,h264,20
7039549617222044974,1903687,h265_hvc1,2
7039549617222044974,1248557,h265_hvc1,14
7039549617222044974,1245986,h264,24
7039549617222044974,1047102,h265_hvc1,28
7039549617222044974,913379,h264,25
7451290536129957153,1628253,h264,20
7451290536129957153,1451412,h265_hvc1,2
7451290536129957153,946840,h265_hvc1,14
7451290536129957153,917824,h264,24
7451290536129957153,776645,h265_hvc1,28
7264356791348153608,1073476,h264,24
7264356791348153608,871315,h265_hvc1,14
7264356791348153608,767861,h264,25
7264356791348153608,556387,h265_hvc1,28
7247436124967177490,2200402,h264,20
7247436124967177490,1946133,h265_hvc1,2
7247436124967177490,1362716,h265_hvc1,14
7247436124967177490,1155747,h264,24
7247436124967177490,1000230,h265_hvc1,28
7247436124967177490,810251,h264,25
7383660693146406161,2296021,h264,20
7383660693146406161,2109132,h265_hvc1,2
7383660693146406161,1295509,h265_hvc1,14
7383660693146406161,947544,h265_hvc1,28
7383660693146406161,885525,h264,25
7384866126414482705,1917603,h264,20
7384866126414482705,1597552,h265_hvc1,2
7384866126414482705,903190,h265_hvc1,14
7384866126414482705,764230,h264,25
7384866126414482705,656673,h265_hvc1,28
7051843291171638554,2229253,h264,20
7051843291171638554,1245036,h264,24
7051843291171638554,891840,h264,25
7408293929575124256,1890143,h265_hvc1,2
7408293929575124256,1708174,h264,20
7408293929575124256,1012063,h265_hvc1,14
7408293929575124256,976883,h264,24
7408293929575124256,846787,h265_hvc1,28
7461887179145350408,1227665,h264,20
7461887179145350408,582385,h265_hvc1,14
7461887179145350408,536466,h264,25
7438785738159787282,1100114,h264,20
7274512051945639175,726445,h264,20
7274512051945639175,702774,h265_hvc1,2
7274512051945639175,464049,h265_hvc1,14
7274512051945639175,434993,h264,24
7274512051945639175,397174,h265_hvc1,28
7222511170891304219,922764,h264,20
7222511170891304219,601278,h265_hvc1,14
7222511170891304219,544634,h264,24
7222511170891304219,448096,h265_hvc1,28
7394016856648043783,1063704,h264,20
7394016856648043783,841905,h265_hvc1,2
7394016856648043783,501601,h265_hvc1,14
7394016856648043783,422634,h265_hvc1,28
7231553741801983237,1555196,h264,20
7231553741801983237,1400097,h265_hvc1,2
7231553741801983237,905535,h264,24
7231553741801983237,822807,h265_hvc1,14
7231553741801983237,695446,h265_hvc1,28
7354320040075840786,959994,h264,20
7354320040075840786,486861,h265_hvc1,14
7354320040075840786,399912,h265_hvc1,28
7441247307032579335,1091238,h264,20
7441247307032579335,506612,h265_hvc1,14
7441247307032579335,433495,h265_hvc1,28
7462678112241749255,910995,h265_hvc1,2
7462678112241749255,793484,h264,20
7462678112241749255,577948,h265_hvc1,14
7462678112241749255,497250,h265_hvc1,28
7428627989409205511,1335339,h265_hvc1,2
7428627989409205511,1316249,h264,20
7428627989409205511,588026,h265_hvc1,14
7428627989409205511,476175,h265_hvc1,28
7383718710911028487,1664504,h264,20
7383718710911028487,1119972,h265_hvc1,2
7383718710911028487,847043,h265_hvc1,14
7383718710911028487,722726,h265_hvc1,28
7442676980253756690,1422589,h264,20
7442676980253756690,1111409,h265_hvc1,2
7442676980253756690,674825,h265_hvc1,14
7442676980253756690,570827,h265_hvc1,28
7386683696864038161,687186,h264,20
7386683696864038161,448039,h265_hvc1,2
7386683696864038161,279731,h265_hvc1,14
7386683696864038161,241296,h265_hvc1,28
7454797403867057415,819866,h264,20
7454797403867057415,400541,h265_hvc1,14
7454797403867057415,365730,h265_hvc1,28
7367166515914738951,1135609,h265_hvc1,2
7367166515914738951,1126555,h264,20
7367166515914738951,604020,h265_hvc1,14
7367166515914738951,460290,h265_hvc1,28
7435828626576198920,1007297,h264,20
7435828626576198920,455189,h265_hvc1,14
7435828626576198920,389086,h265_hvc1,28
7466352757352484104,1269029,h265_hvc1,2
7466352757352484104,955764,h264,20
7466352757352484104,567918,h265_hvc1,14
7466352757352484104,462090,h265_hvc1,28
7397284254524116240,1138478,h264,20
7397284254524116240,694893,h265_hvc1,2
7397284254524116240,455056,h265_hvc1,14
7397284254524116240,402555,h265_hvc1,28
7370722561816104208,1312662,h264,20
7370722561816104208,884039,h265_hvc1,2
7370722561816104208,423302,h265_hvc1,14
7370722561816104208,418362,h265_hvc1,28
7386276777611595015,1034802,h264,20
7386276777611595015,832290,h265_hvc1,2
7386276777611595015,404885,h265_hvc1,14
7386276777611595015,343258,h265_hvc1,28
7268289241182997766,639771,h264,20
7385417563930512647,779134,h265_hvc1,2
7385417563930512647,672335,h264,20
7385417563930512647,506972,h265_hvc1,14
7385417563930512647,423432,h265_hvc1,28
7365378956209458450,1233517,h264,20
7365378956209458450,1151069,h265_hvc1,2
7365378956209458450,674093,h265_hvc1,14
7365378956209458450,567416,h265_hvc1,28
7433750057859419400,1179259,h264,20
7433750057859419400,524454,h265_hvc1,2
7294634091306110215,1221977,h264,20
7294634091306110215,572475,h265_hvc1,14
7294634091306110215,481991,h265_hvc1,28
7207024128325340422,1591634,h264,20
7260334216196508929,931888,h264,20
7260334216196508929,499458,h265_hvc1,14
7260334216196508929,425150,h265_hvc1,28
7299080188242005266,817241,h265_hvc1,2
7299080188242005266,781635,h264,20
7299080188242005266,513107,h265_hvc1,14
7299080188242005266,417839,h265_hvc1,28
7133533249065782554,1497893,h264,20
7133533249065782554,1294769,h265_hvc1,14
7133533249065782554,966495,h265_hvc1,28
7133533249065782554,744857,h264,24
7395384420796042504,1314527,h264,20
7395384420796042504,655286,h265_hvc1,14
7395384420796042504,590685,h265_hvc1,28
7358827317201882384,1772458,h265_hvc1,2
7358827317201882384,1353940,h264,20
7358827317201882384,659779,h265_hvc1,14
7358827317201882384,497142,h265_hvc1,28
7452164810109685000,1217849,h264,20
7452164810109685000,889143,h265_hvc1,2
7452164810109685000,624279,h265_hvc1,14
7452164810109685000,524658,h265_hvc1,28
7432555487020780808,1029120,h264,20
7432555487020780808,808869,h265_hvc1,2
7432555487020780808,555135,h265_hvc1,14
7432555487020780808,476500,h265_hvc1,28
7439258750189391122,991194,h264,20
7439258750189391122,837011,h265_hvc1,2
7439258750189391122,506078,h265_hvc1,14
7439258750189391122,407661,h265_hvc1,28
7377622758248844551,1364287,h264,20
7377622758248844551,1154563,h265_hvc1,2
7377622758248844551,738392,h265_hvc1,14
7377622758248844551,623894,h265_hvc1,28
7366426461932129544,1089616,h264,20
7366426461932129544,792782,h265_hvc1,2
7366426461932129544,430836,h265_hvc1,14
7366426461932129544,346314,h265_hvc1,28
7348265947532201223,1058370,h264,20
7348265947532201223,799073,h265_hvc1,2
7348265947532201223,578874,h265_hvc1,14
7348265947532201223,508592,h265_hvc1,28
7394370841473060113,956159,h264,20
7394370841473060113,756986,h265_hvc1,2
7394370841473060113,447382,h265_hvc1,14
7394370841473060113,383004,h265_hvc1,28
7359923059190467857,1013983,h264,20
7359923059190467857,743639,h265_hvc1,2
7359923059190467857,533062,h265_hvc1,14
7359923059190467857,454907,h265_hvc1,28
7350176782953221383,876778,h265_hvc1,2
7350176782953221383,860525,h264,20
7350176782953221383,547677,h265_hvc1,14
7350176782953221383,465805,h265_hvc1,28
7348713134082870529,1361553,h264,20
7348713134082870529,922502,h265_hvc1,2
7348713134082870529,605647,h265_hvc1,14
7348713134082870529,501101,h265_hvc1,28
7424747878763023624,1122535,h264,20
7424747878763023624,1069192,h265_hvc1,2
7424747878763023624,492692,h265_hvc1,14
7424747878763023624,423379,h265_hvc1,28
7322868774858657031,1100972,h264,20
7322868774858657031,1049961,h265_hvc1,2
7322868774858657031,697318,h265_hvc1,14
7322868774858657031,583349,h265_hvc1,28
7429376998977326343,1516703,h264,20
7429376998977326343,1392382,h265_hvc1,2
7429376998977326343,553286,h265_hvc1,14
7429376998977326343,471826,h265_hvc1,28
7393307976095780103,1030139,h264,20
7393307976095780103,502270,h265_hvc1,14
7393307976095780103,409458,h265_hvc1,28
7454974070774402311,1396177,h264,20
7454974070774402311,952797,h265_hvc1,2
7454974070774402311,550254,h265_hvc1,14
7454974070774402311,481931,h265_hvc1,28
7243066854149803269,1308616,h265_hvc1,2
7243066854149803269,1189061,h264,20
7243066854149803269,741898,h264,24
7243066854149803269,676695,h265_hvc1,14
7243066854149803269,579117,h265_hvc1,28
7390979419780697360,861035,h264,20
7390979419780697360,361490,h265_hvc1,14
7390979419780697360,325719,h265_hvc1,28
7251082956402478342,1146224,h264,20
7251082956402478342,769214,h265_hvc1,2
7251082956402478342,684412,h264,24
7251082956402478342,503979,h265_hvc1,14
7251082956402478342,443499,h265_hvc1,28
7364795611108953361,1481568,h264,20
7364795611108953361,1354106,h265_hvc1,2
7364795611108953361,896362,h265_hvc1,14
7364795611108953361,752001,h265_hvc1,28
7365313585725148424,1234073,h264,20
7365313585725148424,509499,h265_hvc1,14
7365313585725148424,418707,h265_hvc1,28
7368466068030967060,681837,h264,20
7368466068030967060,478757,h265_hvc1,2
7368466068030967060,298346,h265_hvc1,14
7368466068030967060,269474,h265_hvc1,28
7274512051945639175,726445,h264,20
7274512051945639175,702774,h265_hvc1,2
7274512051945639175,464049,h265_hvc1,14
7274512051945639175,434993,h264,24
7274512051945639175,397174,h265_hvc1,28
7397284254524116240,1138478,h264,20
7397284254524116240,694893,h265_hvc1,2
7397284254524116240,455056,h265_hvc1,14
7397284254524116240,402555,h265_hvc1,28
7385417563930512647,779134,h265_hvc1,2
7385417563930512647,672335,h264,20
7385417563930512647,506972,h265_hvc1,14
7385417563930512647,423432,h265_hvc1,28
7408843535987887380,974169,h264,20
7408843535987887380,768882,h265_hvc1,2
7408843535987887380,476885,h265_hvc1,14
7408843535987887380,408353,h265_hvc1,28
7133533249065782554,1497893,h264,20
7133533249065782554,1294769,h265_hvc1,14
7133533249065782554,966495,h265_hvc1,28
7133533249065782554,744857,h264,24
7454797403867057415,819866,h264,20
7454797403867057415,400541,h265_hvc1,14
7454797403867057415,365730,h265_hvc1,28
7428627989409205511,1335339,h265_hvc1,2
7428627989409205511,1316249,h264,20
7428627989409205511,588026,h265_hvc1,14
7428627989409205511,476175,h265_hvc1,28
7365851713347030290,893895,h264,20
7365851713347030290,497552,h265_hvc1,14
7365851713347030290,419057,h265_hvc1,28
7294634091306110215,1221977,h264,20
7294634091306110215,572475,h265_hvc1,14
7294634091306110215,481991,h265_hvc1,28
7419503882247605512,1383628,h264,20
7419503882247605512,1055127,h265_hvc1,2
7419503882247605512,718415,h265_hvc1,14
7419503882247605512,582555,h265_hvc1,28
7299080188242005266,817241,h265_hvc1,2
7299080188242005266,781635,h264,20
7299080188242005266,513107,h265_hvc1,14
7299080188242005266,417839,h265_hvc1,28
7297387883671866632,678795,h264,20
7297387883671866632,389538,h265_hvc1,14
7297387883671866632,335046,h265_hvc1,28
7452164810109685000,1217849,h264,20
7452164810109685000,889143,h265_hvc1,2
7452164810109685000,624279,h265_hvc1,14
7452164810109685000,524658,h265_hvc1,28
7448941728259689745,1414211,h264,20
7448941728259689745,1211823,h265_hvc1,2
7448941728259689745,688590,h265_hvc1,14
7448941728259689745,566919,h265_hvc1,28
7359476444566801672,935268,h264,20
7359476444566801672,718415,h265_hvc1,2
7359476444566801672,482864,h265_hvc1,14
7359476444566801672,400199,h265_hvc1,28
7286772722279927042,811656,h264,30
7395384420796042504,1314527,h264,20
7395384420796042504,655286,h265_hvc1,14
7395384420796042504,590685,h265_hvc1,28
7291889622127414529,945853,h265_hvc1,2
7291889622127414529,827686,h264,20
7291889622127414529,545409,h265_hvc1,14
7291889622127414529,416864,h265_hvc1,28
7260334216196508929,931888,h264,20
7260334216196508929,499458,h265_hvc1,14
7260334216196508929,425150,h265_hvc1,28
7207024128325340422,1591634,h264,20
7358827317201882384,1772458,h265_hvc1,2
7358827317201882384,1353940,h264,20
7358827317201882384,659779,h265_hvc1,14
7358827317201882384,497142,h265_hvc1,28
7348265947532201223,1058370,h264,20
7348265947532201223,799073,h265_hvc1,2
7348265947532201223,578874,h265_hvc1,14
7348265947532201223,508592,h265_hvc1,28
7299037610293431559,1658201,h265_hvc1,2
7299037610293431559,1518600,h264,20
7299037610293431559,736047,h265_hvc1,14
7299037610293431559,603216,h265_hvc1,28
7441247307032579335,1091238,h264,20
7441247307032579335,506612,h265_hvc1,14
7441247307032579335,433495,h265_hvc1,28
7243066854149803269,1308616,h265_hvc1,2
7243066854149803269,1189061,h264,20
7243066854149803269,741898,h264,24
7243066854149803269,676695,h265_hvc1,14
7243066854149803269,579117,h265_hvc1,28
7413749417192197384,1035943,h264,20
7413749417192197384,1026239,h265_hvc1,2
7413749417192197384,606089,h265_hvc1,14
7413749417192197384,496280,h265_hvc1,28
7408762192079686929,1615667,h264,20
7408762192079686929,539498,h265_hvc1,14
7408762192079686929,472031,h265_hvc1,28
7443827174030855442,494633,h264,20
7443827174030855442,375219,h265_hvc1,2
7443827174030855442,243933,h265_hvc1,14
7443827174030855442,207606,h265_hvc1,28
7415839388371832072,922596,h264,20
7415839388371832072,708104,h265_hvc1,2
7415839388371832072,406161,h265_hvc1,14
7415839388371832072,347930,h265_hvc1,28
7311566376521567495,1114066,h264,20
7311566376521567495,1055742,h265_hvc1,2
7311566376521567495,784440,h265_hvc1,14
7311566376521567495,647265,h264,24
7311566376521567495,597221,h265_hvc1,28
7390979419780697360,861035,h264,20
7390979419780697360,361490,h265_hvc1,14
7390979419780697360,325719,h265_hvc1,28
7438983331628223745,662031,h264,20
7438983331628223745,642976,h265_hvc1,2
7438983331628223745,397404,h265_hvc1,14
7438983331628223745,345371,h265_hvc1,28
7441912652365942034,798538,h264,20
7441912652365942034,556829,h265_hvc1,2
7441912652365942034,351764,h265_hvc1,14
7441912652365942034,321946,h265_hvc1,28
7350176782953221383,876778,h265_hvc1,2
7350176782953221383,860525,h264,20
7350176782953221383,547677,h265_hvc1,14
7350176782953221383,465805,h265_hvc1,28
7393307976095780103,1030139,h264,20
7393307976095780103,502270,h265_hvc1,14
7393307976095780103,409458,h265_hvc1,28
7274098601582693634,405600,h265_hvc1,14
7274098601582693634,350798,h264,20
7274098601582693634,323862,h265_hvc1,28
7304242995421809922,1080895,h264,20
7304242995421809922,1053810,h265_hvc1,2
7304242995421809922,629485,h265_hvc1,14
7304242995421809922,519820,h265_hvc1,28
7366426461932129544,1089616,h264,20
7366426461932129544,792782,h265_hvc1,2
7366426461932129544,430836,h265_hvc1,14
7366426461932129544,346314,h265_hvc1,28
7364384069557275922,954402,h264,20
7364384069557275922,781439,h265_hvc1,2
7364384069557275922,498695,h265_hvc1,14
7364384069557275922,404244,h265_hvc1,28
7047773761029934338,1529263,h264,20
7436359821026184466,794583,h264,20
7436359821026184466,554164,h265_hvc1,2
7436359821026184466,355630,h265_hvc1,14
7436359821026184466,308747,h265_hvc1,28
7317280288965430535,889824,h264,20
7317280288965430535,324823,h265_hvc1,14
7317280288965430535,268199,h265_hvc1,28
7091534341309844763,937729,h264,20
7091534341309844763,735711,h264,30
7091534341309844763,642126,h265_hvc1,14
7091534341309844763,552870,h265_hvc1,28
7091534341309844763,535024,h264,24
7267777517585566982,1531922,h264,20
7267777517585566982,672499,h265_hvc1,14
7267777517585566982,578331,h265_hvc1,28
7404376443397967112,1246233,h264,20
7404376443397967112,1062151,h265_hvc1,2
7404376443397967112,585009,h265_hvc1,14
7404376443397967112,474893,h265_hvc1,28
7341275062357609746,787000,h264,20
